query_index,ineffective_index,plaintext,ciphertext
1764,629,b4d996633efeb15539339642a07a31ab,c380066839aa2444f1c5971ad218a787
1767,630,f1f512333b77e4b6292093ad3b445e4d,217f72c621d761130daa62086ae49647
1772,631,1c66bc2fb63a02cf11167ff5fde9939b,4afee9b1ba775fceb7f1edca8f43dea9
1773,632,83de559effa353107bb3f0d642df5d64,d8f250e41739665e31009da26de0717c
1774,633,87d62b179ebfdd91ec0ed45e58580280,11baf8d41035a2d314a3489050db818d
1776,634,e926e303cf0a3e40b9699708c8cbea75,6b323bdf4f6c0075e53c203af044452b
1778,635,52a20bbce7f356a58faa6263b9475ae9,c9ce06bc772a87ba433bf8c0e3b43188
1779,636,0417e77ddc75ae13aea65a10806c8533,9ceec57e3f2153bb07be635e424e9547
1781,637,2a556dfd16ab697e84ee4d55d412074b,f042ba505952b28795196c4d808842ff
1785,638,729241c882e01ae2d0753fc90ff25000,8f24b88ef82d4963e3657e6b0cc22862
1793,639,7f74a46c974a12719a483f0455d84e80,d1e78844f198fa924fd97a5b3c9ec6db
1794,640,8050b75b69c6b3cc65afc9fa823a597d,543d7b8652e464227213e25a7337bf31
1798,641,bf175aa34eb387faad505867d9ff0f41,710d246f4c1954d1d0924aab135cfe4c
1799,642,b44f4cfc4191cba6c99a0640b1d92651,81a219493b3c8b9827c11b6b8a52bd35
1800,643,a618c72325905c2ed5b4b60629bdd88b,d49f0e4fc27f58191c9ced6d0e0ba93a
1801,644,158c294cad8f3f0770c03c49feddb3bf,7ae2a9ecdd3eed9605ce08c38c69d4a5
1802,645,27698e89cdf8711fb52b847793ba5c9f,c85f604beae4e7e25613583376be8a08
1803,646,81739a765898905e69c449efbb917b13,65db66c500a2a700a9f7177f39040cdc
1805,647,badc470a8194f378a7cceec1cd820d77,4dbe2babe87421dc9fa5462a86b15977
1807,648,e6cb424ac167175a3b8b3454f27ea5f0,ed0b56ec6e8df9925762d28f50f13a07
1809,649,083db4c216c20f797db20eb1a1d38349,3343fe5ffcebed2e89241fabef1b9d59
1810,650,d03d2a2c52604a0e27aced915e5f610b,be3682c064188a4b0237aacf90dbf927
1811,651,a319a6055cade3ae0f257f54a6792679,f2a3b0f282e7c22762dd7c0f09d16fea
1814,652,4d2db79ca06956b86e90f4a5202f8c7a,2bc8772d3c32ca9fc6ba7947f00fa1ba
1816,653,adae2e56279d88db3aba24c2f0fb151e,398ab73900e084f166616c64bb36e882
1819,654,dab3dc97b538ee92dffebd904538da45,f176344f73a6b126082f30d1b53eb26d
1821,655,9156c201657c986aa07c3f96495f3dd2,3f437cbd0c810e3b131e374fad0d9095
1824,656,966e580768aca455a5f120df1471b217,2657cb5dd8746feaf5cfa7a0676684df
1828,657,8d2cd4419a9daf5dc13d720fdae14285,d4c38ce9c8e23e9193e4b50ab6295d39
1832,658,49d87a97123e6293a03b37b53f6aa5f9,739eac8f39bfda5de14e307cf8ad97da
1834,659,fe4a7d32ce6375ae679fd5dd8e6ad482,684b12294aa24eecdf01fb50da27f086
1839,660,a04204538feeaf824b98e81e0c4f340b,ce897481672f6eee5b325b87e2242dd1
1840,661,34d4d2cc77afc24d4683065622b7790a,d395cbb4bbba575e47d9afb4f747c62a
1842,662,bce7a005c2ea3a6308a32af5eb9454dc,aa485219300b3928ec3de5843f3d69e8
1843,663,01e14b461cd9d72b7dce52ff20a2ec8f,9a9ef293dc0261e5ccec5b4e54004cc4
1846,664,d03c0bf1846d92e2eaee3872a3cc86de,b62cbeb8b63463786936ba6780ad0ad3
1849,665,f07b85baaaafb0ed092281b1db2e44e7,e5c00495193788eaf1ff948534d22dbf
1850,666,799abd9615e0b6fef1afab80fd5c47e1,3058251dd565f4791ad2f4b9ad316f67
1851,667,169ba53741b683afd3acf8504349a253,d943c5defefd6d806175d5b7b31d09f9
1863,668,dfaaa8474d4083abb67e79b625fdea06,36e4762a60a58bda53f04d41d78ccf4d
1864,669,75971ba15ed0473f0801edfb0bb583aa,a3d5a8ba112ed9f25254490b31b03848
1869,670,10f619be922c094099ea280e272a4d31,779f36066af95b48676f7ca762748a56
1871,671,61ce79506f882cb0286ba78a2fd1e884,49d74dd4d6efbc27bf57c5623da09061
1876,672,4088f5767fba5b45d3693b24fd20a3cf,8c150651af6104448089032fa0075313
1878,673,218217161a6dd65678b5412cd9a298fa,ac98a0d2545df064ee303e23f09a2224
1881,674,b913374411fd8191f5af6269199c6dad,d47e6393568f2f181c8c0b329395e443
1883,675,592ba2d89ab832e6755617a4d6ca1f8f,44907f9d03224767ffe946e769b8e571
1886,676,98afe8c9872a57fbf93d37725cb6a562,23b9865509e74dd3b18bfa2ae58bd2fe
1887,677,79cd873c580ee0eeb9b8cc810a393842,650744e78819e84df79cfff7f9f2d148
1888,678,e3be3ec21f9beb2319edb0d3d445f8e8,5119054657479ac189c2e650ffaea0c9
1892,679,13bbd3f66bdbce77f59490b66240f444,a1ffdc7ba007142496881b7ee79b9c54
1893,680,4e733e5421d9448806b4bd9860e48fc8,a465a15509efcb705c9ca1bb4326082c
1901,681,0c07771ff62b01263d50cb1dd456a832,c6cc9e558417fc5d39e460b02f775b62
1903,682,dbe6d3b627fa2b59a95a403092332a2b,022153b236a6d647b60ed17088e20e5a
1906,683,499588b7530b1b898e0eeb05b58dbca4,ad1b869e299ac6045cc705465d3444c8
1910,684,8e20985e557a10ed872363ba3fa1d4a9,cefdb036acb2f6a1bf2855fb2e4b81c5
1911,685,243fb65e728e628645084075c77f77c4,497c51e2337b13a0def6ae91d79aedbf
1915,686,d6b95f7d0401901ac10df6640669a64b,3573af6e5b8788c160c6534eede5090c
1919,687,f8d2eb38c1e90179391522bf3b5abde6,bde864991449bcad94d90034ec7f58cb
1921,688,10a00674bc1fc4289738b248779a0c37,7be38a6b5e4090362f964fff91d473db
1924,689,9290cd8919eea65814321352cad3e9c4,9f5a0c1962faf90316c5a3397a81f4dc
1925,690,50ebc592a4f6f3700b073bbd0bfa6f8a,50bbeb95641f0398be8cc7a655dcc210
1928,691,c27f63efb3d6a3a7a5b74431b9518365,f852c55ed7a305c50755905659cd86bd
1931,692,d61c51295870029535b34eb863ccf479,94bd9147221b8048743e3807658c9afe
1933,693,22c9b617bb3e8f64e9817842a25d3848,c3d37cb4083bc366d7678225277def3d
1934,694,fd12df07b316319f026a0c16f40cdf35,0c8fa937fb38813d42ffff1ccc245cfc
1939,695,11bd30cb15ac081a8043bcd9356be6c0,e52fa6efe090ff71eae0179161cc8de0
1942,696,378e5779cf292e41a84b1a48fec7098e,12838a516573d4868b77f61c28517d9d
1943,697,8c8f1b6856cbf1a662b3d400e8cd92ca,1b1b2b859b58c787a66986efed1a5953
1948,698,c46fc2b41ae63d22138f6899626b1da3,c53c6cd3faa4affa4b7b242c1b2d9682
1950,699,0398482f0de919299635e6eb042e1f00,be57c0fb0490d2b2807cb9f25442aa4f
1951,700,0f35319f94a8772fa9efcf24b4e473fe,cf8a5a7e39e4975da3c2ac796a92014e
1952,701,0825c5c51a3cb5a505adf4bb928e2cf1,24ee6c64a25fa9f23ac6e63579a340f4
1953,702,98cbc28d2f389a7b5b20ce42c58f8539,4986f103623f76681a3b6cdc52091dcd
1956,703,0d05e65b7f0aec6c19ba9aada2786aac,5e36dc7c6f3a6de3d5cd74a1f8de0113
1961,704,6fe616f7359022445df15cfbec6c0f4a,84135096d0b00fd68c261bb83d790aa1
1966,705,1d8fd616dc774ab982c9b2f9bda01ef5,794c5cd5f56508fd9bb6a2bcec9680c4
1967,706,92bb7833f31d8bbf89fe1614da75e380,0a0c395b08e251a4cc67d7e2120833f3
1969,707,15db80d2f4bff36403aa7b6608a43b5a,8133d27887ee6ad67968190eba6cc524
1970,708,ff02515412a06fbf84e2931d7f78b203,bc9961c842a78ab723fce18fe550bb35
1972,709,a3295f94111890783f220725218e5b5c,ca69ce265fefb98c6912388d66109234
1975,710,c118404aae1b498eb667a1b8b1bf6133,277cc5ecd288b4bf56bf409ad23d5a1b
1977,711,0e3c2c9d17fd4faa66deb3597c014266,d11c5a1d7f4b7b4f1e8635beb6434091
1978,712,cbd96eb650fa80b2c1f5a16c7f296ed2,e731e818775d1a891a20aecab3251602
1981,713,ba441c562030070be4ba2ebe9cd8a584,3c2a2127c5554f4fdd2ed0a0fad5e032
1982,714,07a2b03a194c27fc3971e9679797585d,57e5da1cfd700cf91354f62389b07ca3
1994,715,96ff08c6e7034c0d0f56122eff36382d,1a99c9a33ab65eb69b2b04e82149a993
1995,716,c9651fb660fa3742fd6dc17d2020cf8c,26c992a5a6c462b1360195d640f10a48
1996,717,6548b36ac29df967a2424bfc4659bc76,70850b0654d26806dbd2be381c1a29d3
1998,718,95d909c35830d28b3e647819f458dae9,5e225d9df21163d79ed8770a48e8899e
1999,719,d2963a5bd843b09a2f54e983eb0ded0e,4e39a1b20273f57a6afd5f8eddd29696
2000,720,4bc505e89675fc1d2f346486a01e7250,8f1404183ffdab2316c09878b3a98f5e
2001,721,4d2b2796f8eae30adf1365457999ce50,8b4b027d3981c20d178e0f30653b6424
2002,722,dbeeab469c4cff1d35a686dc817ede61,711d6712d9bf38c108dcf940940291b4
2003,723,58e169281f8e8b8af0ccc5a3b9e3d071,533ea993f51ed4f33b756f723e4efdcd
2010,724,2d5ed3ccf03bdd7147d1eab34a1a416e,52abd1b84e9ee119abc56f7f1144d325
2014,725,d085866ff131799c799ef87be544ee58,7a18072c37d63e7c1e9785695a6b6379
2017,726,0840f43812198b4e7601f4dbb304dbe2,b4fcd0d91af66ceb223f1e96b6abd6cd
2019,727,3f9280a4fefb48d356e7a82e2163a74e,f6092b3f4b61cc285afb294375bf2711
2022,728,f25b78ab7896a15ee7a1a1dfdb1988cc,4ae9fab47c52008f390afb4e4ae22f60
2031,729,222126d3dd9f598a7714c12fb5a180df,df66f65ce2dd1aa2506358729f679a97
2039,730,c0554a4d46c45a30fa48110b46b3a114,b8d30318f16b9a2f3962f04511e6299f
2041,731,585ae0fea89e0de99df37c4d9800190e,ce6b92d67d9eecb635e605ab13b0b447
2045,732,e6d48011219474c0a92f329a08786e20,382fd0f0eea75cccf84895a5174cb1fc
2047,733,327b8a8c19a5c70705bf6ddaf723ad58,51b72684a0b1eabfe5db6c70b96d8cc6
2048,734,8102e2657d344172f571af6f22d84696,054e8e3c7fbc47c8fb0db01ced809314
2055,735,c4f79cf1c0e87d97eaf789063f8d12c0,3eb163b06210cb842bc69daf1a3ca15a
2059,736,d75f24ee2ca3df612dc69c49a0720e01,ff5a4baf887d914bb6e54b5e7eee0319
2070,737,3857262a3d415389dbf18478b2da1778,43a128b8e1a9f29028411c3fe094478d
2077,738,1507b6627c0cda7f4648f5dbce1c1ea6,b88dd730f4e7be14aa6f0812d2591ebe
2080,739,7484646f147fd48c875e6583a4e6b199,82fce89ed33f5ff8e1d75beb1ed63ebf
2083,740,b4667f5085f1c559512700b8d55f7004,82d874d079ad162a31e3b721d4f11ce8
2084,741,9f269d2b2d41417d61c7cf67024cfb6e,4aa23fa282181869903697e62bad352d
2085,742,96c3999715b92fe5c69f7d654e178e28,5fdc5b39f5ea33cc4ed7a38a582b5892
2086,743,46c48884f8cc8bb4cec0a197553efdf5,6496f126923d3a0ca22af41d9cc4c99c
2087,744,e61eb8d9beca25ed7eaf3c4b419f46b9,bf1bb1b168bfedcbf7d65ec964598d1e
2099,745,5aaf20b38cb2eda7fb53084d0229e603,5e3f61346410f12a136f48dd11fdccd5
2100,746,0bbd86e30a8558083b837985cd87108d,ab9e790e5be6649e316413a27fe80983
2104,747,306948bf5fbe9a8e6e65386f6fa350ec,777f2fa9f741c88529c2c0bd34f13db0
2107,748,f99fdff2d3b614b688bddb53a622cc46,fcc82bd7bd42023915d8adad7dafa5d8
2112,749,96fe6ae65af070e52d2f7f7d95d543bf,94cf07af70dc89f5c3baea6565131c13
2113,750,97f9da1a64292dbab66efc258f188442,8a9cd577a018242a58f889cb3499483b
2114,751,2dfd1928e6222308f3e197f2ce64e5e3,f14781a5e634ef27bb6887967912909c
2115,752,f068b7bce7e597444bb6fdb00c3ab88c,533766be0a8a066c3c9359c42ff82cda
2119,753,c613a6c1a2ba75c46b8d6ac19420febe,697d20e8a6768e02eb251ee907c244cd
2123,754,24718ce54adff8dad12f8809733ddb51,d588cd3e7405b0ef097a818abd178690
2125,755,bf649e072092d5678969755831d5ae88,645f84947afd74bc73a8eb5c1986916c
2129,756,173287d6c991d5a289dc645b3ad4a8af,04e83a3a97162fde29a06229587413ea
2130,757,ae1f25881ae814e002360b2cd6e098ca,59fc3e199ecc8f9e4cb1233d968c119c
2131,758,d15bd20b32449ca26236bee079c5ceee,de635db7a0f6963e9d2ae1ce4e9b22bd
2137,759,da9b4ea212915c3c57674f21e489a104,51db0fdb38974a9b2c2ac8ca382f8409
2141,760,bbebf62b8308d8ab5f6eb6f8e2e6cff9,8b04eddc3923cc3fc86e5a4f9851086d
2142,761,5d2d05292432c18d8c0be817a230bc9c,31417fd8147e133c76037e16cde09bb5
2143,762,a27dd7b6bc071a61bad2e32c7b30db17,353823fbb088ab02886ee7b007cce527
2151,763,443f0ed7206ec745f64e311ba5845529,c4e25f2fb3de7f588770e290f08e0549
2154,764,940d02816302824651449db4ac64d789,4117b27d0b640914003166130e43d709
2159,765,e28e5b48472b69748083e94f98dd2899,bcb13367b645b2890823635831edb893
2164,766,93333569edef5a9dbed2b57021bdd745,3954059ddc02dba33f53036b06904c8e
2168,767,edd5b8d27c8cee191139b3b08277b942,828f42bf8f45af1a5cf1bb9da7761da2
2176,768,60c9de9fa254b8d3f7808631ad537e63,061bddcebbf954e292cb353a3aedd316
2182,769,b056173594b5d71d39294845e83ab6d3,566e136c1edf8b288f9ad053d1354a23
2184,770,1e067f7f724e47f3ac032193a1bf8c86,c47352a0de4660e3b424f3991e600d48
2191,771,2886427f53ab08e96ac26a5ca4005c35,6ea19014af91837615bde20e08845525
2192,772,4174aa6f02c7c0e3498fcc9b2c77ca7c,a555b97f24f516e2a296b9037a1d5c68
2193,773,91ef0dfeaff25fb4251f06a1531d9b5b,3235171407686bc270d0b0f22e393953
2196,774,ece96d5947efb7d44013a06b6c2c7438,8240f0ed0f6b42f0aff91525c1e0c9c1
2201,775,3bfc2e86239eef5008e444d69293f3b6,3fa839c2dc286983fbcce50d9a3ab95b
2205,776,08b57835c08ab484d363718393009047,6a5dd3982f7036394c528402f74b58cb
2210,777,93a72082d72f558bd33d88402cc04b4d,13901dcb70a1e7ce44d37f283aaf2b99
2214,778,3a62a60460c7be503d81d5d0d6dd859d,17cb09e5fe192fea8a1dfb9f1d508f63
2215,779,c2d4b1453634e653a4318082d2c83ff7,64ad3b0fed64425c811ad9be289d0db4
2217,780,4553178533a2f64cee18a5c67149c521,e73194d6696c32654459eefcc7e58f54
2224,781,66f1c55f0e2edcc2e9e61b33da3ac8eb,a6f11c9fd0da45787a98773cea2acfc6
2226,782,a69a69dbdf6524f5bc5ab043b81b7dce,65d2b18c8e4cc4fc4f521bd807769823
2232,783,9ded1fc905eb9f4c7dac5301c7ca093a,6d9d14fb2bdf1f502c50960daac6a54a
2234,784,517ca8a637014505630f2b26f107acf8,7db0f0ec93382f899f82ce45d4c9093f
2236,785,55fbfd9bd8a4b5623a6cccf308a47c55,5ff3dcc94d63e86a4cffb7bed75c8597
2238,786,7f73b435bc593240c9641572178de564,aea12e3dd8d4dbffc222856c8d9fde35
2241,787,e5789f64eb4a667dcc5a43c4b1228906,44ac4e1b3c30d624e0297a1f009d4fc5
2246,788,5445e45ae8441ebf581a885316f65c2b,9902a0ba8ba3576faeb7a10563d9e992
2249,789,1d2824f7457218f924ad6098cea0cb49,a9b64f7c4928e63f66095bf2ad6e6184
2253,790,d06eb511d0f1b1a2a65b629db801336d,84dd42b277cd25b503d8399c31844301
2254,791,87ca3c9790acdc88be2eb6100f1aed47,750b49bbcfb9c3da2c139f19d718d679
2257,792,5a3465fd2fdfff03272cee00b74e083b,dcc1bf49ed5542453f3bd11fcd74b2cf
2258,793,461ee353a60b38a7705c8b28d2ecc272,24170b5705febfb3f507757edda67eb6
2259,794,9a7c2b5439d9dd1454d408c272efaed6,1414641ab6e545c84bb2f52c9c115733
2261,795,05871c18c8e78f136d24d54fa2f6e45e,0570f6c377183a85fad774431b67005a
2262,796,34a56ed7cfd2daa40ca3bc6d2b47c73a,9c12681da149e245e3eb0a07ab88d53f
2267,797,575502738764c836f45735998db56d1b,ba26cf0cf25f6d9ec7c3262589866848
2268,798,ba9e404276e63c2760d17aef37b9416b,b590a7b77d5896a4d494f74ad5603b42
2272,799,3c8aa4e6dec6b090363d59cd87a502fd,8295c64d308b9f908875b426cfd83975
2274,800,8b52d782e952eda7966075523b5c2f33,d25fd0a3b54871fb70485aab8e0f2df1
2277,801,744ff21def0e4576d656f31fc1f9662f,2b22760e10fff0a96b6ff5d8898c5b53
2278,802,e9335e7ddf8990d7baadb10132e49248,38874b8e6f8ae14e78d4106314080a4d
2280,803,ffccaf2574d135ac3672f5d68776c679,dd27925aed0c0393e3f6a529fe4a542f
2281,804,f058a5dca8e23fec6311f053fedc54bd,c8a5d7c1f100546e0bbd9984f5f4685f
2282,805,034726620aaf2c0303bd6e9fdca51bb4,a6b1b24451bf695cac744e0c8d041361
2286,806,23bc57a9efd49c35b7d714292076ff77,81154b5526dfd34716252df4aa6a9140
2295,807,a423537ba3f8d79786501fd39e9b6088,8d94394551a857005f9d8664da91b83b
2297,808,92757ab35a51c2f265025d029bd4b9d2,f0418b6936977924660c4063ea314e58
2298,809,f7249bd80bde97be1911d0262673df65,9360880ba719e01623407b2fd5b5b9af
2301,810,7f924324eb4251fee42ba80cdea65a79,00d95e1e0c4343ea3718db93c1d66c39
2303,811,24952ab2069aa056355a44057921c031,3365716dcabba09881e706e3f4562130
2304,812,1f4b5de7a2f892ef8c56924cdbe7f703,3fb6d28d1d8cc2480db83301e1211594
2306,813,52d2e571e0e5617a20dd7dc994e012eb,8b06c5806fcdc4bfe80cc2ce2bfec177
2307,814,c56de7e1732030e9170f8459c000a883,0945bff265fbb4c13adf199eeba33819
2312,815,51df91af02649c751d66f89221cee3b0,97270779c43b2b88666af72a5185d5c2
2317,816,ce717786b8c1bc926a1eae42769680d5,47973bf070f9cc7c5c18f577d51a4eb2
2320,817,f83f87b7c601317623520aad402bfb2f,66cda77d77372af62c5024813759c2b0
2323,818,18d6ef4cd8325038916924e4bc1010a1,9cfca6eeaff86563795a7ff92e1854b4
2330,819,0f0563d1245ba41b1302f93430a3e73a,b7fdacc717c8001384b5e88a5e9d4038
2331,820,b92a6b93ea60fb1ac949c461da2c88b1,89c755d92be2f9b6de693587ed907e76
2334,821,e3e49b90aca62b3adeb96a377150b9e6,87d46b0ac5d1f36e722ac6738a712491
2335,822,48e5922b5afc38e14e6dec19bdc67087,e0fa805c60a9155072656814b6fc0ee1
2336,823,2013761a24b3014ec48b584c95f6c577,c7137d90462e87e4e512562387b2db21
2337,824,3cbae26efd58100609361a980653b66b,4fa22084b34ced1e0f1e279f17653793
2338,825,54dccd3b1bf86ffcbf61b07809277b73,8f004d24ad35815ca1f2ec46cf961a6a
2347,826,54e6db6f395d6c78e497f65a47f2297e,2d1bbb5639133c2cd51a438c19ca1487
2348,827,622f0430c59bf629cd8a3474de32e127,8838a377203c1648bb44af60d92f70a5
2353,828,7fa84c487b60b7f5ffccbcc55caea05c,742c0bc2907f1863c1f73d0c1d885f40
2357,829,575b43c7b6994c21b3e2705cdacc29a4,b18fb733ac9001b9db7fab8c28bf5a63
2358,830,de7db97674de02b101f6cbf6ce55280e,afacf1c21923b76248640399fd9347ed
2359,831,87c268e6e9fd5ff77a67901f055cd883,a74ec4625c5eaca25ba318640bba365e
2360,832,aeda4b295edb8f8c5cd52e76274bf991,a643b72b007891e52045217281a2dd2c
2361,833,bd3abc511e5c0f8cfd246b49191cb3fb,279f51d794ef0beb94ecb9282626753d
2363,834,ca3125562524c73399f693b47cc6ad46,986621cef9635811397cc60952a5d042
2366,835,9c43e6511ce7f56cfd84edc625ed250e,85bc3f1d9bad5aeae5865717a26a9ff4
2368,836,7befe1bf3858f3cc93707551a6f23249,34d2cb5adcae5f1e4c537ff28cf633ef
2370,837,e12c863e462dee0c85d49d8303285369,d65a6317da1ca84c0bf26498a2a8437c
2371,838,ca86111f2667a380cbdb1f6d3484c853,e65dc5240509907d4d4d389eeadbed44
2372,839,b2f9246c5369c15e597b7dba65fd9b15,858c70975d0002e6967f56b71c468402
2374,840,61e9cfb7bf4bacf9d1029072059e05a0,7f56b5bee73da13a459fb5d7caa6e893
2376,841,0ffdb72cd3e1bf3a3c13137208a28f31,487e1abaece4d960b6f95616748dcd13
2379,842,b02697872af14256a17165d6b10bbf35,25c2b4e7d33316985132b971bc4f185e
2380,843,b3c1b8972e86a96cc09b0360cf9fc1e9,fa54e074906562207611edf63525b879
2383,844,70bc2897382b91215a37c41eb84a8384,22d20df1ddf10e920beb7a3da32dffc5
2384,845,532396b08a9389d4bf4f9794a0831b19,da360748211c25ccee261ef031484088
2385,846,fd5ab6d0709bc25b0a3a8ec000cfbeb2,b1b5d963d3cbcd47b7a4e87f5917167e
2387,847,031d37236f91ebc9d3ef058215a46a9c,e8d98f4ca20315bec538382a5ed12cf6
2388,848,0696c52638304a28c4260c403cb70b77,324d72f4684f2c1538d171e66bd623f0
2390,849,329248d045567c49c83df54274b7c3c6,61e4cc634a917a4775430b99252cf6e8
2396,850,e10e74023a2abf3083b3fc6114a355f7,00adcb5a7ba1f047251885df9923d7f3
2399,851,f85e1e64855374ed0963ee348e328642,8be46b70b2dd442c7e4734e46751a3c7
2400,852,5352e6d5c1b757c7f92bc95dbcc4e31b,406ba135e0057792b8f0c4b7ac29ebbc
2401,853,53ea3bec8cfda367d245135bccbb93e5,d8014b34a9519ddeeebdd5603c3920a0
2403,854,96c6d7a29633034bed01542f76da1022,9915bc3a0f209b5c13730089e946ed69
2404,855,95fcdfcf58c070457db4fcf93a61afa4,760d88867da4b4a7e3a0f1e54e642e76
2412,856,1f4db6208e7acd697d7fbf3f5b3d845c,459b326fe4174b0ab018fcc4927f6f10
2414,857,d1b0e6fd567eacc15cd9fc92f0945a3a,15dbdeac1bb60db70dcd0f7b013d9890
2415,858,9bf61da2044bcda747776666bed969de,8d80afead1b7cacc43bb01911b66077a
2416,859,ebee31c9b41e79848c90d7719e5605d3,562c6891c58fe6ab0c0cc8177a9f46da
2421,860,226938c8047e653cd5a869a33a5294e7,11b17e60cb9ef5740628de57d190d7bb
2423,861,aa3122107e1c21cd34e0e4ae5e76f460,381f74862100443c83f28bea0559b2e5
2428,862,386ef0f89144bead213d2aff616237ee,225a52dba5a418a00be43a0ca608d867
2432,863,e54e204ab466713312b4c9f48611bcd6,76c30b5c8e3ab9452b1d0b8f52e2bd9f
2435,864,b1461b015e9865271affc454a16d00cd,30b803c4d34c68e6e390d19e93748bf6
2436,865,15fc44d18ff1f6acb1db6f3be0ee3e95,af9ead6cd6703425d44af5d142b38d77
2437,866,47506c433a4a7ff89975d998c48a4014,4dd9c9479f8404e912c360b24d711beb
2442,867,111676fbfab0c2e7a0d43494aa4d71de,01251d5e01c80176eda1d79883f55c8a
2449,868,73f269d9b76abc214d93d3a2fc298da4,444435163ada1464060451e8952debfd
2451,869,11f387cb2d4afc9d2ec0d314cdae41dc,c4be7a30d57d5b5ae3894bad996d6c7b
2452,870,cbaba61532f682182938eff1de777902,563c9cbf4655829b1ad99685e3ce949d
2454,871,2161e847b2c4eb7244800123c7b85532,8b71aca8ce824dad6a669e6e6fbe8090
2455,872,0fcd8c0185cbe864bbfddf1d20949a26,b5d5728013ae331cc4f10d5a648d66b5
2457,873,729e62633a14d3f365cc8b6e180d669d,dbc5195531c34dacc527d9356ec8ba6f
2460,874,d3eb3744850e088ea21d37214db911ed,cb9f65080e1dfb3ddbdf793362230f28
2461,875,1a567b173c864986c4d874c12e9932f9,74bd69c275a0d174c811adcedd2f37f0
2462,876,4f14d702b2133be23140acad0c4027ce,921b38c29f5158c8e65aa5816f638b52
2467,877,fefcdbe79ec048d57ffecc7cbd522345,75712bd4c534576a66a515cba0bacccc
2476,878,ff318e03f7e5e0eb67c11e7930ee1a19,72556afa81465b7d6ef752de495e3564
2478,879,d8b594bf6b2743f5e429c24fc7145b45,ed9837033f69706436f0f4e284ac888c
2479,880,b2dcbb5b34d4697faf0fee4ef65ec989,b701f76e174773493ef8dabff3529114
2483,881,7e83b091af7b060d669bf7e325cf2769,b569da602fae7234451d5483e260e29a
2485,882,fadce1542c91b66d21d8b57f2e53cb4f,cc2590b90e8708ce979ed6235a0dd44c
2490,883,2e5867c22854478a2cd8461d0823dd7f,e4705f335ba1115a1ebf213096708f15
2496,884,6bc761d2347b1301cf06a29c8acee9dd,7c8dcda871d31f9b0cda475b792935ff
2497,885,4683f18675e6d9334aacc13545f4e0b1,31397dff0d2b3f4d4aef82c9eaf1f80a
2499,886,ed7e51201aee92aa5b52bb3352b58b56,2cc9a9201c4a51acc4372bb52f9a261c
2509,887,c5996383a0ce39dbb03de8c8585d98d9,b5384cc7d5a4daedf8595f8f1702292e
2510,888,a66987f7db1f20edf03f6e53d7cf68fc,6d8b1e020f21413dd79a2c31f3f310bd
2512,889,7a13443b49513f9257ae7ee9227e51c1,9855528594f9ec961d410f59101a5eaa
2523,890,ebd28a8f168bc68828d98cf3f2a24371,71ba7a2ef7db2926f7dff98c74f6748e
2524,891,5e9bc9297a4f12b1f8761ff903c5cd19,6d4bde0c466cdbf1398c54fa9e561b2b
2530,892,09dd34a92b81e502cfdec1365f99c938,ef354975e28cc05c808edaac30093c20
2533,893,ac180dbe3101b537a037105719849cd9,2389940bffb75e18c6e7fa9ff3eebff6
2538,894,daf79af6156e4720c90238ec64c9d6cb,53062a666445ba44cde88a475e792db0
2539,895,956abe4750876c03ec97a7577153e914,8df4f9ab331d15b5a669cb1da72aa66e
2540,896,4007809a558302fce1f7f3b5001d2132,e225391af1f028918416d946c37ffb31
2542,897,5802195df42b8c96013049dd197d75d7,94ff190c59413a59f18c8d7b1adefcce
2551,898,4e3621b73faa02a1462d08850e9b50a5,0eadcfd2ae7f2005cf310c8bdea1ee04
2552,899,a6cde5218325e8d428f0c8d15beb3a26,3fa076fb0a035671bb85016886b7e9af
2553,900,a57e915fb425e174a7971f045ebe2b27,b754a8f88d785dbc7da17df551c254f1
2559,901,73dd9e2e1c0c09f33e1d023be67659a5,f8c8e1b11dc02b1c955c7b56d17d4746
2560,902,e182ce4f47ae03fe905025a9e13c71d5,8dc4d12ee6a728e32fa3fad289f55e35
2565,903,ada2227f69472ca07ec778a8c8261022,17f6a4afc4f3987245145536357c2375
2571,904,71ce7e954bfdc5490499312b7eca8224,bbf448ac62fe86a50eadfad4b5706f00
2574,905,7b72f3c906f4d1eab5541d2f03821e3a,990a19501791c653e74eb3ccd5a1dfef
2576,906,5aeb776066eb58cf13036ece35d788fd,9b47388c2cf94943ddf4bd6df61d12ee
2582,907,b2a4e6fd3f6b377e305f5409bb8c0300,47124e349945bff4f3449ad364b992b4
2588,908,8c8af9eda250adc5439dd58c94dbe973,44c0c813d05cc5d1b32738051fb8fb5c
2589,909,abb3688ae005cbee9f0037e19864055f,82117b80f4d300f4e856ab514190456e
2590,910,ace1620366e9e4afa2391fd42fc4ba5b,1cb5687ebc6cc08e04470a76f4522f19
2592,911,61326552b584c0083c3c2d550242ec4d,5a08ff50b4ea07ae10ff531b19d8c70f
2596,912,db27af21f94ec347a476a3975b4e729e,a123dccd5313a26293ee5263674b74f0
2598,913,4cb119d598826d20b8ac138c3138abc3,9d0e2e1a184b769aace9f98041fa6dee
2604,914,fafc27ee3f720ef272fd38bfc0e6da65,12cffa37e2ac95acff3fd077dc3af1ce
